,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2026-05-26,57216085165.76165,10891649766.00747,565779773.5115701,32552.45343,25021286.90052,6575324038.29513,379571295.28935,146328453.55566,1188747389.9501798,20154724.301850002,758478796.75664,38598207.162269995,823149110.0907,1454189135.9728,2728829328.2497897,96572514.53709999,59902033.34288,625625.13304,147628458.35447,4396390.8462000005,877301.07563,249.76968,378804524.2942,0.111,27993762.418980002,942253.43266,103057.31528,547128.12457,266713.16868,3793805.73252,7017146.23961,13706139.55115,9516013.02672,81699.21307,20504242.425699998,984100.92614,636262.3876,43378.7474,4558715.18263,0.0,139916206.09903002,39937739.624000005,5810780.517010001,104659712.91273001,68184098.89935,144074952.59802,4737679.422379999,26501557.67735,39750172.105170004,1758006.1486499999,10080044.234609999,1153186.99319,5792512.259880001,5938329.86005,429131.09212000004,24502297.23655,0.00999,0.0,1287093.97423,11618073.13854,7680476.27412,2077728.24067,7629126.48161,5898114.34619,0.00025,17476607.89089,17480805.88316,0,36011089.61021,9053137.30915,46229683.16594999,19802414.60826,23702477.34854,8299720.63492,4194.32408,677369.6433199999,,,,
2026-05-27,57079945916.23611,10834714632.56576,664217912.31337,32549.188599999998,25015759.14479,6496247123.75315,350391544.32761997,108816990.43998,1179206662.37953,22447011.470170002,769522219.33515,37952040.48806,816185854.09495,1434727165.49597,2725174974.25091,97403258.93246001,59979304.52788,636783.3047,146874858.13034,4394587.0325,501643.57795,249.6493,373818719.83344996,0.11098,27986077.03524,941723.82988,111626.40042,546828.6862,202421.29995,3792693.73887,6542458.70699,13710778.54451,9511547.576000001,81688.16286,19707500.63481,987198.87135,649211.76694,42846.74681,2875849.85097,0.0,142497790.4225,39929345.45053,7071668.04545,104376829.55935,66861873.00387,141837826.58778998,4672409.2541,26533791.343000002,37928328.693679996,1875974.5733599998,10060186.97349,1152529.1720200002,5789963.48424,5577766.53825,428928.78955,24479316.339879997,0.00999,0.0,1286678.34511,11094570.04078,6777303.81035,2675138.24967,7915944.77115,4172207.73739,0.00025,32098526.777769998,16932833.84576,0,35747262.55686,8999983.06349,44480458.59118,19755697.03819,20504533.57418,8298197.72225,4075.18973,618107.8807600001,,,,
2026-05-28,56666377071.6234,10746353938.79994,811628404.43572,32551.07862,25016296.46956,6478795130.309919,329630715.76892,38918005.37889,1180912482.90884,24405616.6873,759776678.8885,39130799.3485,796369314.70523,1388220851.26404,2731270302.3439,99296280.00738001,59934485.54761,637991.22126,146144952.85442,4440938.11786,537356.67234,249.61214,369169326.01785,0.11098,27984545.01548,941669.9992,113430.7942,546787.94467,202174.96328999999,3792572.9712400003,6073349.09476,13742521.012020001,9507519.36633,61797.18506,20108841.478720002,959265.3677800001,519088.16663,39566.47281,4331424.94349,0.0,142812461.82532,39930375.14267,6192355.72195,105466254.68953,68436028.68718,145686618.26599,5775446.586639999,26508204.547709998,39253426.065460004,3827219.85502,10032893.25541,1152460.11179,5789177.091499999,5268677.57035,427732.34088,24501324.34645,0.00998,0.0,1286665.02388,10685563.81912,6209031.05979,2141077.31746,7294849.29268,2924302.54104,0.00025,34956336.044599995,16929377.28853,0,35742733.69523,9028629.25677,44473830.963530004,19834627.92992,28193670.41455,8298609.02632,4054.7244499999997,618088.81393,,,,
2026-05-29,56460671470.96806,10745961889.79162,744895849.8791201,32546.19686,25011469.17074,6393599259.037149,338580907.86292,71642276.18275,1173101389.40163,25233296.390789997,743197288.83852,38524586.44668,755231753.7764499,1298605335.37341,2726115262.30136,99345444.34921,61202266.935449995,636896.7620199999,140374375.65801,4436496.67885,462729.31025,249.64432,372757324.35152,0.11095,27982116.841399997,642220.78948,117216.39959,546895.4517,184250.96526,3792221.88188,8330082.0327,13727362.42666,9505812.6771,201819.83469999998,20281964.592380002,935721.43565,820276.40562,36521.895560000004,3345232.12305,0.0,148852943.42036,39927087.84693,5812102.33421,106582000.76292,71371299.63004,146170953.07342,5692943.01574,26749884.59329,39263371.74522,1911048.5649199998,10019933.8345,1152674.69658,5789738.64668,5271977.00331,424173.6087,24522150.821820002,0.00999,0.0,1286552.04043,10736595.40437,6688402.57384,2192140.95498,9483903.28011,4733222.88517,0.00025,30143768.587079998,17888563.23463,0,35744487.0379,8984327.16703,44482125.0323,19790850.11707,21725033.30376,8296371.07284,4055.57215,617972.10289,616.76182,,,
2026-05-30,56293800967.57636,10719648928.42185,700173631.9353099,32549.78513,25016638.72953,6399224886.59696,297738363.41014,64531500.03393,1220558285.04091,25865630.278490003,771466715.8544,38454841.95284,737251245.4135001,1308864882.9303298,2722286127.19213,97165322.20239,61376196.846609995,637051.46375,138920330.53749,4436756.02565,528088.89156,249.68613,372964300.27448,0.11098,27987832.09062,642341.8585699999,117986.86862000001,542801.3560500001,181472.02508,3792956.21025,8115305.5832,13647144.06347,9507193.0384,76805.83533,20182438.69606,903656.2333000001,595574.3902,36714.884490000004,2489253.24035,0.0,129483755.02824,39932439.04464,6495148.29255,106351198.15453,72923869.82141,144059127.6713,5457007.99057,26612711.56222,39385686.246970005,1011619.80444,10015052.42419,1152837.99777,5790839.22739,6274716.622959999,424236.71937,24556649.31152,0.00999,0.0,1286802.57455,10549053.29311,7760173.072710001,2566399.80358,13469257.058249999,6013501.79567,0.00025,48174985.91562,17340388.30158,0,32747761.862660002,9004265.88086,44499287.10525,19875035.68231,20826938.37771,8298260.96103,4055.50912,618112.70196,616.77288,,,
2026-05-31,56216671521.74971,10671936360.34816,676650593.87557,32546.81579,25013329.266659997,6401647318.28538,307029982.20017,40937933.67277,1218129982.52793,26181817.588430002,770362947.6498401,38910234.52493,767854111.65673,1322256764.93131,2716396632.8621697,97010846.87876,62043283.6791,633997.0787899999,145448583.60998,4436450.61078,532849.36736,249.61811,373548918.39901996,0.11097,27984067.98327,642172.45794,125003.66388,542686.35887,183150.9547,3792360.8176,6274836.50818,13679832.577370001,9504620.465249998,76786.70706,20537835.624330003,922300.8118200001,1133113.51401,36570.49503,2428590.5437700003,0.0,133223917.33259,39919421.0142,5830199.91736,106239824.16115,72838365.77615,144593832.56271002,5013025.23938,26445908.306029998,39302437.321739994,1143306.85776,10022719.84042,1152500.49787,5789382.4588399995,6271280.2687099995,423984.22539000004,24506795.53774,0.00999,0.0,1286600.99167,10733835.633919999,7892425.95719,1996731.63603,12520688.273459999,5287188.09676,0.00025,44812081.136190005,17253658.90747,0,32740502.66315,8996929.0966,44487908.81915,19885153.98799,20753931.60042,8297598.45578,4055.91171,618063.20601,616.77773,,,
2026-06-01,56259747680.71502,10718807611.44693,363372669.5238,32544.67786,25011851.522510003,6356395530.68963,347450511.60421,36902802.773099996,1209561860.71195,26391240.71319,764425557.6639601,39341205.473510005,762655557.07523,1282359444.8206,2717538933.54934,96977258.64425,61850138.04096,633930.76987,149143381.1751,4436007.78864,556522.88252,249.62918,373564463.05351,0.11096,27982021.02448,642167.33499,125743.13071,542670.50816,192187.80488,3792147.11408,8842120.8795,13677959.45415,9504716.233590001,66805.52118,20554524.311750002,923500.6169299999,1076328.2510300002,37110.41538,2268585.05848,0.0,137019384.48629,39926181.62706,6340827.47473,106589450.63031,69505132.25411001,145368110.1448,5017157.41509,26559800.72678,40200864.02035,1177918.8614999999,10040755.48646,1160002.03948,5789373.5055599995,6393779.9569,423986.89600999997,24519591.59795,0.00999,0.0,1286524.32029,10794412.72381,7594933.94137,2096552.59357,12013973.33333,3267265.01939,0.00025,45666227.9631,16357462.0003,0,32740301.03054,8980860.4682,44488763.30752,19873346.17533,20702658.74419,8296714.22601,4054.60532,617997.47988,616.66725,,,
2026-06-02,56132541429.12536,10723439420.77837,661681404.97505,32548.42212,25014778.8702,6256973459.35806,314634021.84049,46380744.8318,1200865041.96397,29889932.80769,704063332.7762,37036657.36242,704529473.27269,1280819921.70448,2719935517.36519,96693857.96000999,61814511.58102,635782.8637,149887703.30313,4436319.55035,556664.80577,249.63743,367072997.91621,0.11097,27986452.63515,642229.5028799999,128996.1965,542789.8532799999,207484.57549,3792606.89649,8247478.53703,13653107.29368,9505444.36063,67495.8617,20440174.60813,901297.59908,689849.0444,37348.2679,2003131.65076,0.0,130484359.73595999,39931408.75782,6396623.48442,106459920.29961,69692097.02602,145803513.22902,4916941.108630001,26511481.27196,41705311.59312,1313582.60269,10000054.70929,1155599.91015,5789850.075,6397108.01357,3538.22186,24609054.83462,0.00999,0.0,1286723.11156,10223844.91322,8396757.14581,3363036.79398,11929939.123429999,4250016.87468,0.00025,37152067.29096,17652129.32804,0,32744203.61341,8785085.89302,44495360.39719,15068748.682680001,18263999.46551,8297718.2317,4055.6359399999997,618072.21478,616.73642,,,
2026-06-03,56089240747.385704,10578536037.31407,1235668797.53612,32548.610950000002,25014177.95211,6268110025.60303,317018690.82793003,30894128.38103,1212114716.6711302,32835936.10164,700193990.66136,38065260.259969994,648728168.18556,1290054343.80316,2736208013.19803,95371589.83343,62543466.67888,639452.6808300001,144537327.21089998,4436962.31403,535462.70387,249.66043,362541563.44435,0.11097,27984380.3247,659713.17646,133459.59436000002,542754.98843,197861.20952,9783104.78372,7238863.8873,13696428.2627,9504053.05356,67784.8949,20630669.90953,901878.91082,785669.69682,36777.372890000006,812712.16529,0.0,143458530.52269998,39931359.32897,5788687.65931,109050720.14224,70796547.85733,150202654.36358002,5052707.12285,26819537.88163,40149467.09897,2846904.08588,9988163.28259,1155584.76181,5789707.23259,6502404.21237,2126.31763,24649012.43468,0.01997,0.0,1286626.2504,9812832.85512,6638045.9596299995,2567253.63314,5757774.39552,4610926.41186,0.00025,42803604.199149996,17458461.13236,0,33040753.13805,8849009.67873,44492548.10121,11820027.80191,18915915.98068,8297516.49819,4055.8647,618057.1877799999,501.1378,,,
2026-06-04,55898433943.74844,10594515129.153671,798419317.78627,32547.16091,25013764.31565,6210067652.08717,325688198.85277003,35121328.52952,1208663946.54635,34221020.443059996,680086520.66555,36167409.6696,635218864.8795999,1283810749.63347,2723680297.9359303,97811494.78834,60084019.63051,641141.59863,142477027.21985,4436344.80864,569408.05347,249.7143,361694395.36629,0.11097,27984285.75284,790670.13182,151946.66892,542722.86376,127314.69436,3792464.1331599997,8906590.145100001,13691737.16751,9505000.90589,67850.19868,20679972.2986,917875.66012,855141.9749200001,35250.21024,729080.336,0.0,122308222.8245,39929415.99554,5759966.52446,109817291.68784,63635944.789570004,149691980.84587,4975425.48178,26440347.22698,39071119.42434,4569285.56781,9778107.637430001,1155615.91328,5789896.79885,6625625.45986,15529.55816,24652570.533150002,0.01997,0.0,1286630.74269,9312035.49324,5710300.42351,2567711.4517800002,17346024.129699998,3217986.85458,0.00025,36213946.78815,19040338.95635,0,33041278.541750003,8965415.10414,44495960.997719996,11855008.67923,19258977.46623,8297349.0512,4056.40129,618044.7842,342.88113,,,
2026-06-05,56439256673.561905,10579815159.9229,666023122.18284,32549.9148,25017279.74998,6327174249.41938,317594146.09266,29242435.520409998,1190155864.1858199,37397594.61049,688881171.18266,35350823.52054,637802567.61625,1340938695.87303,2736706429.29633,97299448.11053,59345253.849290006,641215.3398099999,140918417.30938,4435965.56613,970941.30556,249.71579,358174741.11879,0.11098,27988993.73665,790930.0396,154550.85491,543333.89457,132782.4137,3793182.53836,6634347.71656,13660639.3799,9506374.20463,64605.53807,20951732.877219997,876492.05258,540113.54285,35235.05695,1018090.42658,0.0,119155146.13553,39936741.8692,7633623.8413,111982306.82658999,69722866.41521001,150733856.92565998,4940739.495630001,26033473.67694,42439037.20573,4655501.79598,10020761.26109,1155970.73921,5791667.18093,5773881.7818,2126.95508,24777270.48384,0.01998,0.0,1286880.75943,10646615.09534,532.6517200000001,3623554.4761,49694052.333060004,3598926.97379,12868.29179,37828870.94256,17990579.513880003,0,33170076.139960002,8981914.28089,44510613.17162,11776012.34903,18267440.41582,8298212.95383,8258.36014,618109.3968300001,54.82044,,,
2026-06-06,57006313604.83889,10945780675.05531,509970227.82386,32551.84406,25020225.85679,6444121116.13643,298423786.17483,25904703.31349,1156550965.35926,4633279.70218,733501637.44545,33395197.4384,656208706.79684,1389758900.70786,2726096996.51428,99188282.74682,56470948.781050004,642309.46209,143553073.43207,4439878.9853,374790.25467999995,249.91783,358996133.94200003,0.11098,27994332.30148,791510.98076,156012.36076,243924.86409999998,72988.42392,3794208.85029,8548537.58597,13754137.96358,9513369.27277,40528.06175,20957401.81887,850026.90705,566358.01809,36334.05834,873247.03529,0.0,102121553.86205,39953506.30575,5987355.82409,114608193.6754,71391753.03075,152311335.99155,4958119.51254,25993394.86236,43138578.63444,4331089.04282,9490339.29542,1153846.5433999998,5795469.15181,3448212.78338,2129.4910600000003,21449054.82521,0.01999,0.0,516723.63188,10687186.46185,532.69776,2756554.59111,31483609.93566,5778940.1581500005,0.00025,32735588.084829997,17443092.7319,0,33500587.43084,9044835.10367,44545351.41522,11860700.118689999,28699387.34959,8297988.80133,9276.624629999998,618010.84945,136.52072,,,
2026-06-07,57121944690.96554,10959671670.22331,335909919.04717004,32551.574669999998,25020385.36603,6491991064.160991,290176040.22757,27967581.15928,1162037567.70968,4628101.59824,733363496.5214499,31495301.30868,716463085.07237,1421787343.6681502,2713683666.79288,98154054.82219,56044192.710149996,644438.3537,139372229.88349,4439404.64562,332763.342,249.87326,360124560.8277,0.11098,27993997.12186,591459.4253100001,159419.38459,243885.31052,57688.03084,3794061.7709,7725579.174280001,13710795.055019999,9511481.590429999,158379.28217,20819592.12001,869164.9349000001,808124.0546700001,36903.864290000005,1086841.61534,0.0,100023212.08861999,39947664.704229996,6965835.07104,114850217.21486999,72092159.27348,154855975.29195,4945719.97556,26136040.84601,43666438.91119,3000709.1843499998,9490879.11986,1153619.03333,5794473.179090001,3191102.98423,2125.8272500000003,27280446.25767,0.01999,0.0,516620.92317,11067339.427380001,532.73106,2224415.57367,31783766.991410002,5616750.03783,0.00025,31791054.862540003,21105935.218069997,0,33264880.55508,9076111.76586,44536772.181729995,11842240.978249999,29027993.41746,8298509.70801,9274.3893,618049.34003,116.25271,,,
2026-06-08,57244310793.59913,11008346590.6187,266700658.17145,32553.58897,25022229.61325,6575421220.88649,286003148.05132,28216449.33964,1140620380.97501,4612300.54539,731478048.6399901,30308123.40595,783288804.54084,1470234901.55984,2714930552.87738,98161671.09628,56967357.44905,643805.40297,139185026.1246,4439026.51553,493625.17043,249.87874,360108332.62914,0.11099,27995618.05097,756284.29945,160551.566,243861.51355,57692.64806,3794240.86372,8403172.82123,13703068.449509999,9511502.58794,150121.20274,20626198.40445,846471.21301,646933.57928,35929.33769,1082050.68703,0.0,99400101.06128,39951840.658300005,7162758.3065,115193801.48821,72153997.12074,156430379.12877,4868037.6382,26176709.5939,44035878.78573,2926418.5507900002,9513368.2491,1153616.65532,5794534.71731,2841210.9856600002,2129.44517,27420764.63326,0.01999,0.0,0.06552,11268665.65493,532.6067800000001,4322921.04843,21393936.22662,5545234.222159999,0.00025,31146566.08961,17394583.45147,0,33267008.28791,9075150.61383,44537104.84643,11846636.1376,30099898.5906,8299173.9031,9272.447699999999,618098.7167400001,116.22916,,,
2026-06-09,56816134604.04608,10951909344.547241,250613026.44709,32549.18652,25017269.761,6558612120.27023,354988205.71397,24528546.00623,1139114072.68717,4657353.23056,767239630.36987,29528687.30114,771955098.57752,1505637167.87472,2719508372.92466,97743765.67795001,56384884.14035,293811.40576,139240219.67626,4439619.236260001,629109.07097,249.8725,362906841.25403,0.11097,27992788.47298,416879.91595,161548.20072999998,243903.11774,54620.12482,3793971.16145,6308918.61878,13693458.67177,9512536.804200001,150077.97406,20620884.4039,858188.43526,685137.5967,25943.17629,1242107.20009,0.0,109666938.84689,39954829.90463,7111626.59539,114417984.34765999,72150085.93768,154168335.6725,4904549.94786,26307546.044859998,41805310.80058,2227162.88923,9503982.151349999,1153714.57351,5794934.563920001,3846811.14175,2130.9589100000003,27380021.08653,0.01999,0.0,0.06553,10871235.50106,532.66174,3554269.69433,71476479.57844,5089800.35967,0.00025,33656716.55636,21984849.33029,0,33375233.47101,9079074.68587,44541183.73646,11810313.64724,28418063.02082,8297731.903,9274.25491,617991.61855,105.47933,,,
2026-06-10,56539108862.10921,10863692593.04157,448546741.59600997,32553.83133,25020174.03114,6492039782.313479,214487390.79487002,18978581.93368,1132185789.6934001,4612831.57797,756309410.48653,32568334.389829997,776979102.30287,1443680781.45001,2667490440.78868,97470096.18085001,57668489.31116,293888.86428,139875066.2157,4438985.60418,591971.5767,249.82056,363573972.39615,0.111,27996547.05781,416803.12678,162800.83432,234724.11026,39678.53887,3793884.70226,5828927.36993,13655684.50275,9510299.95506,39614.63792,20603374.33401,884439.02975,617433.87222,26127.52337,863782.93032,0.0,91245095.49794,39947786.89495,7973516.18192,114563795.93049,73765333.05563,152619665.95245,4672437.436720001,26196236.48052,42803215.307799995,1927094.9578600002,9506250.58821,1149476.90872,5793932.42382,3484134.97929,2127.5929100000003,27234100.071459997,0.01999,0.0,0.06552,10339590.318440001,532.71464,3940648.02559,71355608.93501,10446941.2171,0.00025,30613546.62416,17575756.65305,0,33369422.84656,9058988.72515,44532171.91687,11827617.52173,24772056.564680003,8298680.46119,9272.69814,618158.28952,105.45423,,,
2026-06-11,56194593819.52569,10569732378.65003,516982941.18606,32553.937169999997,25019838.149329998,6509132529.16121,214867083.15375,15588261.725680001,1138294288.9516401,5606703.65602,754592838.93053,35450259.62745,784501860.1637299,1367792815.12476,2663443014.8544097,97221317.8917,57937479.95093,303816.65377000003,139255015.07729,4438014.54857,573069.06012,249.76704,361763390.6547,0.11099,27991804.659620002,416689.91647,166109.05639,234661.53717,63391.72998,3793462.1602600003,6724795.0557,13625695.41804,9508343.49962,39585.749299999996,20250142.769929998,912623.6725199999,732686.01605,26571.52059,640549.53992,0.0,96863933.13967,39946907.2554,7235822.10744,114452619.74686,74175746.46268,150988391.12691,4965250.55085,26274969.727429997,40991631.53304,6128306.121859999,9505607.87771,1149155.18541,5792401.46036,3299583.75357,2125.88275,26902345.13273,0.01998,0.0,0.06552,11221247.26434,532.67225,2811048.16214,69510026.84459999,7659550.0986,0.00025,32683100.111759998,17669139.352339998,0,33263267.725420002,9089037.4839,44522614.502289996,11854077.602130001,21011263.0643,8298942.9948,9267.96807,618081.07496,105.42655,,,
2026-06-12,56321049227.544174,10487055544.19195,769496065.70694,32551.64739,25017926.62483,6349439591.523991,240626583.76905,14967566.77364,1141343436.33767,4657021.54135,725311134.01902,33278675.579660002,766675002.5746601,1340023457.02363,2679457589.13352,98158028.32754,57922175.918239996,315050.54779,141085078.79516,4427639.43429,561300.3300900001,249.6616,361728258.86759,0.11098,27990819.56855,502522.75587,167793.0002,234631.96349,99187.04205,3793640.97897,7874962.09085,13665542.76871,9507084.94422,39621.62212,20115874.14805,971011.17996,855253.78199,26641.12739,470314.08265000005,0.0,101951088.28392,39940682.52866,7634075.53921,114998719.21858001,74879832.06695,148488674.65987,4947433.7747,26121123.735379998,40204476.73411,5228031.00179,9184831.17798,1148998.4159499998,5791903.392580001,3292609.8222299996,2126.74256,26791440.66302,0.01998,0.0,0.06551000000000001,11367537.41206,1028.91925,3514257.2223300003,70213452.6893,5224531.36256,0.00025,35388669.08931,16732106.19481,0,,8976913.89778,40020054.19804,11866174.33477,21726946.563369997,8298308.78591,9267.993980000001,618033.8284499999,105.40855,,,
2026-06-13,56783653083.95015,10469647602.084469,438292813.56329,32553.135929999997,25020862.984750003,6288806140.02508,245949841.61943,14754638.69715,1137695274.98007,4614012.8452699995,737062964.58484,33290768.579269998,715038988.4297501,1253906292.70581,2688464337.64491,97864700.66199,57461849.08988,355646.8405,153636779.9578,4429287.54724,633783.05554,249.87398,361880282.92232,0.11099,27993986.73812,442841.61181,173868.57003,234745.53714,89561.54835,3794378.53711,7182281.84203,13648391.18293,9511506.83736,39613.03923,20562534.05371,1014375.1570499999,942203.71836,26698.46363,744676.08947,0.0,95111084.30895999,39950661.39789,7712533.55642,116011413.18823001,74009929.23985,160409351.11191002,4861884.46004,25908299.21004,41259018.611200005,5978257.80247,9171585.26846,1149539.26954,5794116.6952599995,3758920.1521099997,2127.8056100000003,26578704.80914,0.01999,0.0,0.06553,11393205.70855,1029.10704,2515945.57507,19494110.64944,5940633.584120001,0.00025,36450410.30465,16553319.02542,0,,9010380.49797,40019855.586380005,11858798.20115,19662292.99645,8298743.80211,9269.16948,618066.65752,105.46899,,,
2026-06-14,56741775888.25799,10415410011.88101,506856501.84408003,32553.89793,25022058.81902,6330426739.84674,244761864.30083,14362883.771710001,1132070349.2971501,4613773.57501,735921837.33902,33058632.416899998,871760488.32628,1220692924.1743,2666821013.98838,97827403.30788,57500279.12805,356552.36506,152845178.72076002,4428677.1497,651763.97139,249.87768,362289988.18948,0.11099,27995705.11409,524623.7972,174357.38404,234760.11427,89347.2629,3794634.5006399998,7416810.79856,13670866.92392,9512583.20022,39627.30239,20351361.69941,1014019.3606499999,910605.34211,26175.390010000003,794874.02726,0.0,98374498.77581,39951753.97444,8123734.72198,116342245.46645,74412734.17062001,160767590.18117,4782057.676890001,26040940.33712,41092953.15863,6392635.511940001,9174192.53949,1149692.31201,5794735.09697,3730085.6974400003,2128.00766,24942829.66834,0.01999,0.0,0.06553,11360657.76069,1029.17213,1294770.21354,65403737.03765,6278111.79915,0.00025,31632139.18798,17514390.46917,0,,9167048.34866,40023890.80682,11822555.816019999,20663949.6328,8299186.33691,9273.91433,618099.71317,105.41443,,,
2026-06-15,56623233425.720856,10419812802.64632,503434011.90773004,32551.22884,25020135.03211,6300895517.87629,212486479.42791,14581467.63164,1133767641.8499,4619580.68337,735559352.4613,33371788.36516,881739229.14625,1268082506.1969,2667799516.77529,97862153.04180999,57529157.4843,360409.23630999995,152139234.47351003,4428564.74922,488024.22587,249.85563,363065811.14838004,0.11098,27993330.9104,524528.87511,174450.11244,234701.84186,84277.18352,3794204.27466,7564358.759529999,13668860.55823,9511074.83131,39676.63995,20431428.134630002,1031182.2298600001,852378.16284,26598.03869,1096091.47571,0.0,99281875.66521,39950336.41918,7676966.03804,116779665.08608,74107187.34763,161612170.76497,4754063.35685,25975176.63014,41389018.87057,6280841.59033,9177044.340620002,1149481.1351100001,5793855.616479999,3708159.22424,2126.8265800000004,20062480.013779998,0.01999,0.0,0.06552,11374386.57335,1029.05646,1292622.14871,65092213.3668,6260971.47146,0.00025,31373978.693320002,17512603.461379997,0,33226280.508130003,9193839.1796,40020819.954859994,11832426.014190001,21836768.40741,8298357.11599,9273.79766,618037.86025,105.43263,,,
2026-06-16,56308460877.81969,10527724790.22416,519452757.80428,32553.30186,25020695.992930003,6354918352.9445,217517009.5504,21478379.5805,1127748942.72006,4707353.87519,720026002.64132,36009889.97577,1225719100.07941,1295410366.21989,2669523993.02199,96859946.60212,57812928.08193,359492.9189,156715768.61216998,4429436.17498,477347.59064,249.8411,363634114.88135004,0.11099,27994953.89615,524562.49769,175121.04889,234764.23942,60137.4033,3794497.29784,8659683.35265,13659004.30885,9511426.77134,39884.89432,21212553.39127,1034803.6952,1359496.67587,26303.435240000003,923383.9639799999,0.0,112677310.1531,39954164.5857,7902122.05122,117325441.00829999,74468543.6125,165207057.84803998,4770617.190909999,25732643.54903,39360855.16723,2791364.88401,9165736.2073,1149562.27108,5794240.1343,5313105.74204,2127.5929100000003,20516801.65908,0.01999,0.0,0.06553,10746174.21034,1029.07153,1794530.1961299998,54327797.38399,4227226.05705,0.00025,19527655.93432,16548689.95543,0,33228546.42023,9314092.76007,40013454.62013,11820320.57904,21990318.14698,8299081.8711,9272.43064,618064.86335,105.45025,,,
2026-06-17,56081152953.9159,10501679827.82918,490009528.45239997,32552.29174,25018506.42019,6373520895.32806,227999559.13436,20820693.25326,1139095888.86117,4732588.70033,709631271.41194,36636742.88081,1309997582.47573,1230163061.0278,2652872824.35868,96792103.34546,58248031.54241,360006.96333,155243017.83200002,4428663.098970001,402610.35452,249.78541,364078515.61490005,0.11098,27990685.124849997,530871.09519,183645.37923,234699.05800000002,59194.673409999996,3793808.72621,6540484.78513,13691704.30491,9505764.282799998,39912.84004,21134963.03287,1057945.6406699999,1084758.86136,25293.065150000002,600084.3312799999,0.0,151065304.26394,39940773.06761,7040387.80451,117429316.60758,74212122.44116,168359733.2647,4622341.66767,25629299.83189,39444437.380830005,4473043.69349,9160231.054920001,1149161.85455,5792360.69176,7096271.134500001,2126.96571,20220980.34302,0.01998,0.0,0.06551000000000001,11148250.51931,1028.9186,2167931.44286,43266274.673719995,5681927.67479,0.00025,25546438.203059997,16569330.18793,0,33220685.496880002,9359420.85424,39998868.59458,11823026.0858,24405526.387360003,8298482.833,3271.6962,611941.23374,105.46274,,,
2026-06-18,56012220135.05267,10414500990.607262,541075966.9449201,32553.19738,25020274.35637,6372539940.74654,240666132.05947998,14488053.72055,1132320264.49476,4744001.47843,678379264.70846,36457971.811730005,1351031830.08712,1185121491.08309,2645034242.44162,96706559.07176,58339263.19413,359967.70292,154504379.14130998,4428594.12947,385528.8165,249.7646,370283112.24810004,0.11098,27992802.739910003,381047.58238,183737.59816,234695.56703,112183.43355,3793876.67889,6248188.41213,13886869.46904,9702969.34991,41447.66786,21187097.35438,1087127.1953999999,855710.7870199999,24945.11984,740102.63998,0.0,141719525.51251,39944887.34497,7389475.10911,112489552.86034,76016324.61033,179377739.48392,4769682.551469999,25792324.42906,41295538.40334,6846151.9935099995,9300793.60358,1149219.40008,5592831.80894,6997438.20476,2127.1251300000004,20359709.410889998,0.01998,0.0,0.06552,11186152.180300001,1028.94388,2561527.92642,46307861.632319994,4033154.18794,0.00025,27383387.82512,16658632.96543,0,33219337.14031,9392959.81185,40001015.35507,11850333.80519,20657164.57808,8298405.13436,3272.2046,611873.9298599999,105.42487,,,
2026-06-19,56022159815.47994,10325003208.109459,637612865.6898501,32557.99333,25016856.87781,6328282474.04418,252359388.86971,21213259.42206,1116714929.03466,4644673.07499,685690195.27512,38284798.866739996,1394160824.26347,1158527077.7395,2641427383.07627,96366685.02435,58193383.52677,360049.21254000004,153220660.95225,4425714.16575,428587.30078,249.50229,376245099.40569,0.11101,27985194.94915,380642.37426,183941.62184,232639.15185,112001.93727,3792846.6552000004,6053198.68448,13872264.88399,9693017.31512,41723.35099,20985425.90101,973341.11204,856643.97655,25158.03679,763122.84532,0.0,145820194.28702998,39928437.25975,7472824.5027600005,108901457.38681999,74829566.09738,180128627.86507002,4626362.4162099995,26004437.39412,41253164.677439995,3133570.71064,9769916.772060001,1148056.67511,5587821.63095,6848777.16444,2134.62424,20079834.71513,0.01996,0.0,0.06551000000000001,10953834.05584,1028.44977,1901567.67013,40496636.69895,4058186.1815,0.00025,45417251.85819,20066216.80296,0,33196970.89816,9379352.560320001,39971633.154750004,11833549.40216,16174400.33801,8300173.48727,3271.6018099999997,611969.13107,105.40809,,,
